481, 11/23/09,.,.,.,.,10,12,14,.,.,20,22,24,6,102, 17.00,1,3,5,7,9,.,13,15,17,.,21,.,.,9,91, 10.11
482, 11/26/09,2,.,6,8,10,12,.,16,.,.,22,.,7,76, 10.86,.,.,.,7,9,.,.,15,17,19,21,23,25,8,136, 17.00
483, 11/30/09,.,4,6,.,.,12,14,.,18,.,22,24,7,100, 14.29,1,.,5,7,9,11,.,.,17,.,21,23,.,8,94, 11.75
484, 12/03/09,.,4,6,8,10,.,14,16,.,20,.,.,7,78, 11.14,1,.,.,.,9,11,13,.,17,.,21,23,25,8,120, 15.00
485, 12/07/09,2,4,6,.,.,.,.,16,18,20,22,24,8,112, 14.00,.,3,5,7,.,11,.,.,17,.,21,.,25,7,89, 12.71
486, 12/10/09,2,4,.,.,.,.,.,.,18,20,22,.,5,66, 13.20,1,3,5,7,9,11,13,15,.,19,21,.,.,10,104, 10.40
487, 12/14/09,.,4,6,8,10,.,14,.,18,.,22,24,8,106, 13.25,.,.,5,7,9,.,.,15,17,19,21,.,.,7,93, 13.29
488, 12/17/09,.,.,6,8,.,12,14,.,18,20,22,24,8,124, 15.50,.,.,5,7,.,11,13,15,17,.,.,.,25,7,93, 13.29
489, 12/21/09,2,.,.,.,10,12,14,.,18,.,22,.,6,78, 13.00,1,.,5,7,.,11,.,.,17,19,21,23,25,9,129, 14.33
490, 12/24/09,.,.,6,8,10,12,14,16,18,.,22,.,8,106, 13.25,.,3,5,.,.,11,13,.,17,.,21,23,.,7,93, 13.29
491, 12/28/09,2,.,.,.,.,12,.,16,.,20,22,24,6,96, 16.00,1,3,.,7,9,11,13,.,.,.,21,23,25,9,113, 12.56
492, 12/31/09,2,4,6,8,.,12,14,.,18,.,.,24,8,88, 11.00,1,3,.,.,.,11,.,15,.,19,21,.,25,7,95, 13.57
493, 01/04/10,.,4,.,8,10,12,14,.,18,.,22,.,7,88, 12.57,1,.,5,7,.,.,13,15,17,.,21,.,25,8,104, 13.00
494, 01/07/10,2,4,.,8,.,12,.,16,18,20,22,.,8,102, 12.75,.,3,5,7,.,.,13,15,.,19,21,.,.,7,83, 11.86
495, 01/11/10,.,4,6,8,.,.,.,.,.,.,22,24,5,64, 12.80,1,3,.,7,9,11,13,15,17,19,.,.,25,10,120, 12.00
496, 01/14/10,.,4,.,.,.,.,14,16,.,.,22,24,5,80, 16.00,.,3,5,7,9,11,13,15,17,19,21,.,.,10,120, 12.00
497, 01/18/10,2,4,.,8,.,12,14,16,.,.,.,.,6,56, 9.33,1,3,5,.,9,11,.,.,17,19,.,23,25,9,113, 12.56
498, 01/21/10,2,4,6,.,.,.,14,16,18,20,22,.,8,102, 12.75,1,.,5,.,.,11,13,15,.,.,.,23,25,7,93, 13.29
499, 01/25/10,2,4,.,.,10,12,.,.,.,20,.,24,6,72, 12.00,1,3,.,7,.,11,.,15,17,19,21,.,25,9,119, 13.22
500, 01/28/10,2,.,6,8,10,.,14,16,18,20,.,.,8,94, 11.75,.,3,5,.,9,.,13,.,.,.,21,23,25,7,99, 14.14
501, 02/01/10,2,4,6,.,.,12,.,.,18,.,.,24,6,66, 11.00,1,3,.,.,9,.,.,15,17,19,21,23,25,9,133, 14.78
502, 02/04/10,2,4,6,8,10,.,.,16,18,.,.,24,8,88, 11.00,1,3,5,.,.,11,13,.,.,19,.,23,.,7,75, 10.71
503, 02/08/10,2,4,.,.,.,12,14,.,.,20,.,24,6,76, 12.67,1,3,5,7,.,11,.,15,17,.,21,.,25,9,105, 11.67
504, 02/11/10,.,.,6,.,10,12,14,16,18,20,.,.,7,96, 13.71,1,.,.,.,9,.,13,15,17,19,21,23,.,8,118, 14.75
505, 02/13/10,.,4,6,.,.,.,.,16,18,20,22,24,7,110, 15.71,.,3,.,7,9,11,.,15,17,19,21,.,.,8,102, 12.75
506, 02/18/10,.,4,6,.,.,12,.,16,.,20,22,24,7,104, 14.86,.,.,5,.,9,11,13,15,17,19,21,.,.,8,110, 13.75
507, 02/22/10,2,.,6,8,10,12,.,.,.,20,.,24,7,82, 11.71,1,3,5,.,9,11,.,.,.,.,21,23,25,8,98, 12.25
508, 02/25/10,2,.,6,8,.,.,14,16,18,.,.,24,7,88, 12.57,.,3,5,7,9,.,.,15,.,19,.,23,25,8,106, 13.25
509, 03/01/10,.,.,6,.,.,12,.,16,.,20,22,24,6,100, 16.67,1,3,5,.,9,11,.,15,17,19,.,.,25,9,105, 11.67
510, 03/04/10,2,4,6,.,10,12,.,.,.,20,22,.,7,76, 10.86,1,3,.,7,.,11,13,.,.,.,21,23,25,8,104, 13.00
511, 03/08/10,2,.,.,.,10,12,14,.,18,.,.,24,6,80, 13.33,1,.,5,7,.,11,13,.,17,19,21,.,25,9,119, 13.22
512, 03/12/10,2,4,6,8,10,12,.,16,.,.,.,24,8,82, 10.25,1,.,5,7,9,.,13,15,.,.,21,.,.,7,71, 10.14
513, 03/15/10,2,.,6,.,10,.,.,.,18,20,22,.,6,78, 13.00,1,3,.,.,9,11,13,15,17,.,.,23,25,9,117, 13.00
514, 03/18/10,.,.,6,8,.,12,.,.,18,.,22,24,6,90, 15.00,1,.,5,7,9,11,.,15,17,.,21,.,25,9,111, 12.33
515, 03/22/10,2,.,.,.,10,12,14,.,18,20,.,24,7,100, 14.29,.,3,5,7,9,11,13,.,17,.,.,.,25,8,90, 11.25
516, 03/25/10,2,4,6,8,.,12,14,.,18,20,.,24,9,108, 12.00,.,.,5,7,.,11,13,.,.,.,21,23,.,6,80, 13.33
517, 03/29/10,.,4,6,8,.,12,.,.,.,.,22,.,5,52, 10.40,1,3,5,7,9,11,13,.,17,.,21,23,.,10,110, 11.00
518, 04/01/10,.,4,6,.,10,12,14,16,.,20,22,24,9,128, 14.22,.,.,5,7,.,11,13,.,17,19,.,.,.,6,72, 12.00
519, 04/05/10,2,.,.,.,.,12,.,16,.,.,.,24,4,54, 13.50,.,3,.,7,9,11,13,15,17,19,21,23,25,11,163, 14.82
520, 04/08/10,2,4,6,.,10,12,14,.,18,20,22,24,10,132, 13.20,.,.,5,.,9,.,.,15,.,19,.,23,.,5,71, 14.20
521, 04/12/10,2,4,6,.,10,12,.,.,.,20,.,.,6,54, 9.00,1,3,5,.,9,11,13,.,17,19,.,23,.,9,101, 11.22
522, 04/15/10,2,4,6,.,.,.,.,16,18,.,22,24,7,92, 13.14,.,.,.,7,9,11,.,.,17,19,21,23,25,8,132, 16.50
523, 04/19/10,2,4,.,8,10,12,.,16,18,.,.,24,8,94, 11.75,.,.,5,.,9,11,13,.,17,19,.,.,25,7,99, 14.14
524, 04/22/10,2,.,6,.,10,12,14,.,.,20,22,24,8,110, 13.75,.,3,5,7,.,11,.,.,17,.,21,23,.,7,87, 12.43
525, 04/26/10,.,4,6,.,10,.,.,16,18,20,22,.,7,96, 13.71,.,3,.,.,9,11,13,15,17,.,21,.,25,8,114, 14.25
526, 04/29/10,2,4,.,8,10,12,14,16,.,.,.,24,8,90, 11.25,1,.,.,7,9,11,.,15,.,19,.,.,25,7,87, 12.43
527, 05/03/10,2,.,6,.,.,12,14,16,.,.,22,24,7,96, 13.71,1,.,5,.,9,11,.,15,17,19,.,23,.,8,100, 12.50
528, 05/06/10,2,4,6,8,10,12,.,.,.,.,.,24,7,66, 9.43,.,3,.,7,.,11,.,15,.,19,21,23,25,8,124, 15.50
529, 05/10/10,2,.,6,.,.,12,.,16,18,20,22,.,7,96, 13.71,.,3,5,7,.,11,.,.,17,19,.,23,25,8,110, 13.75
530, 05/13/10,.,4,6,8,10,12,14,16,18,.,22,.,9,110, 12.22,.,3,.,7,9,11,.,.,.,.,21,23,.,6,74, 12.33
531, 05/17/10,2,.,.,.,10,12,14,16,.,.,22,.,6,76, 12.67,1,3,.,7,.,.,13,15,17,.,21,23,25,9,125, 13.89
532, 05/20/10,2,4,6,.,.,12,.,16,.,.,22,24,7,86, 12.29,1,.,5,7,9,11,13,15,.,19,.,.,.,8,80, 10.00
533, 05/24/10,2,.,.,8,10,.,14,16,18,20,.,24,8,112, 14.00,1,3,.,.,9,11,13,.,17,.,.,.,25,7,79, 11.29
534, 05/27/10,2,.,.,8,.,12,.,.,18,.,22,24,6,86, 14.33,1,3,5,7,.,11,13,15,.,19,21,.,.,9,95, 10.56
535, 05/31/10,.,4,6,.,.,.,.,16,.,.,.,24,4,50, 12.50,1,.,5,.,9,11,13,15,17,19,21,23,25,11,159, 14.45
536, 06/04/10,.,4,.,.,.,.,.,16,.,20,22,24,5,86, 17.20,.,3,5,7,9,11,.,15,17,19,.,23,25,10,134, 13.40
537, 06/07/10,2,4,6,.,10,.,14,.,18,20,22,24,9,120, 13.33,1,.,.,.,9,11,.,15,17,.,.,23,.,6,76, 12.67
538, 06/10/10,2,.,6,.,10,12,.,16,18,20,.,24,8,108, 13.50,.,.,5,.,.,11,13,.,17,19,21,.,25,7,111, 15.86
539, 06/14/10,2,4,6,8,.,12,14,16,.,.,.,.,7,62, 8.86,1,.,5,.,9,.,13,15,.,19,21,23,.,8,106, 13.25
540, 06/17/10,2,.,6,8,.,12,.,16,18,20,22,24,9,128, 14.22,.,.,.,7,9,11,13,15,.,19,.,.,.,6,74, 12.33
541, 06/21/10,.,4,6,.,10,.,14,.,.,20,22,24,7,100, 14.29,.,3,5,.,9,.,13,15,17,19,.,.,25,8,106, 13.25
542, 06/24/10,2,4,.,8,10,.,.,16,18,20,22,24,9,124, 13.78,1,3,5,.,9,.,13,.,17,.,.,.,.,6,48, 8.00
543, 06/28/10,.,.,.,8,10,.,14,16,.,20,22,24,7,114, 16.29,1,.,5,7,.,11,13,15,17,.,.,.,25,8,94, 11.75
544, 07/01/10,2,4,.,8,.,.,14,.,18,.,.,24,6,70, 11.67,.,.,5,7,9,11,13,15,.,19,21,23,.,9,123, 13.67
545, 07/05/10,.,.,6,.,.,12,14,.,18,.,.,24,5,74, 14.80,1,3,5,7,.,11,13,15,17,.,.,23,25,10,120, 12.00
546, 07/08/10,2,4,.,8,10,12,.,.,18,.,.,.,6,54, 9.00,.,3,5,.,9,11,13,.,17,19,21,23,.,9,121, 13.44
547, 07/12/10,2,4,6,.,10,12,14,16,.,20,.,24,9,108, 12.00,1,.,5,.,9,.,.,.,17,19,.,.,25,6,76, 12.67
548, 07/15/10,2,4,6,8,.,.,14,.,.,20,.,.,6,54, 9.00,1,3,5,7,9,.,13,.,17,.,.,23,25,9,103, 11.44
549, 07/19/10,.,4,.,.,10,.,14,16,.,20,22,.,6,86, 14.33,.,3,.,7,9,11,13,15,17,.,21,23,.,9,119, 13.22
550, 07/22/10,.,.,6,.,10,.,14,16,18,20,22,.,7,106, 15.14,1,.,5,7,9,11,13,.,17,.,21,.,.,8,84, 10.50
551, 07/26/10,.,.,.,8,10,12,14,16,18,20,22,24,9,144, 16.00,.,3,.,7,.,.,13,.,17,19,21,.,.,6,80, 13.33
552, 07/29/10,.,4,6,8,10,12,.,.,.,20,22,24,8,106, 13.25,1,3,5,.,.,.,13,.,17,.,.,23,25,7,87, 12.43
553, 08/02/10,.,4,.,8,10,12,14,.,18,.,.,24,7,90, 12.86,.,.,5,7,9,.,13,15,17,.,21,23,.,8,110, 13.75
554, 08/05/10,2,4,6,.,.,.,14,.,.,20,22,24,7,92, 13.14,1,3,.,.,9,.,13,.,17,19,21,.,25,8,108, 13.50
555, 08/09/10,2,.,6,8,10,12,14,16,18,20,.,24,10,130, 13.00,1,.,.,7,9,.,.,.,17,.,.,23,.,5,57, 11.40
556, 08/12/10,.,4,.,8,.,.,14,16,18,20,22,24,8,126, 15.75,1,.,.,.,9,11,13,.,17,.,.,23,25,7,99, 14.14
557, 08/16/10,.,.,.,8,10,12,14,.,18,20,.,.,6,82, 13.67,1,.,5,7,9,.,.,15,17,19,21,23,.,9,117, 13.00
558, 08/19/10,.,4,.,.,10,12,14,.,18,20,22,24,8,124, 15.50,1,3,5,7,.,.,.,.,17,.,21,.,25,7,79, 11.29
559, 08/23/10,2,.,.,.,10,.,14,16,.,20,22,.,6,84, 14.00,1,.,5,7,9,11,13,.,.,19,21,23,.,9,109, 12.11
560, 08/26/10,2,4,.,.,10,12,14,.,18,20,.,24,8,104, 13.00,1,.,.,.,9,.,.,.,17,19,21,23,25,7,115, 16.43
561, 08/30/10,2,4,6,.,10,12,.,.,18,20,.,.,7,72, 10.29,.,3,.,7,9,11,13,15,17,.,21,.,.,8,96, 12.00
562, 09/02/10,2,.,.,8,.,.,14,16,18,20,22,24,8,124, 15.50,1,3,5,7,.,.,13,.,.,19,21,.,.,7,69, 9.86
563, 09/06/10,.,4,6,.,.,12,.,16,.,20,22,24,7,104, 14.86,1,3,5,7,9,11,.,.,.,19,.,23,.,8,78, 9.75
564, 09/09/10,2,4,.,.,.,12,14,.,.,20,.,24,6,76, 12.67,1,3,.,7,9,.,.,15,17,19,21,23,.,9,115, 12.78
565, 09/13/10,.,4,6,.,10,12,.,.,18,20,.,24,7,94, 13.43,1,.,.,7,9,.,.,15,17,19,21,23,.,8,112, 14.00
566, 09/16/10,.,4,.,.,10,.,14,16,.,20,.,.,5,64, 12.80,1,3,5,7,9,11,.,15,17,19,21,.,.,10,108, 10.80
567, 09/20/10,2,.,.,8,10,12,14,.,.,.,.,24,6,70, 11.67,1,.,5,7,9,.,13,15,17,.,21,.,25,9,113, 12.56
568, 09/23/10,2,4,6,8,.,.,.,16,18,20,.,.,7,74, 10.57,1,.,5,7,9,.,13,15,17,.,21,.,.,8,88, 11.00
569, 09/27/10,2,.,6,8,.,12,.,16,18,20,22,24,9,128, 14.22,1,.,.,7,.,.,13,.,17,19,.,.,25,6,82, 13.67
570, 09/30/10,2,4,.,.,10,12,14,.,18,20,22,.,8,102, 12.75,1,3,5,.,.,.,.,15,.,19,21,23,.,7,87, 12.43
571, 10/04/10,.,4,6,.,.,12,.,16,18,20,.,24,7,100, 14.29,.,3,5,7,.,11,.,15,.,19,21,.,25,8,106, 13.25
572, 10/07/10,2,.,6,8,10,.,14,16,.,.,22,24,8,102, 12.75,.,.,5,.,9,.,13,15,17,19,21,.,.,7,99, 14.14
573, 10/11/10,2,.,.,.,10,12,14,16,18,20,22,24,9,138, 15.33,1,3,.,7,.,11,.,.,.,.,.,23,25,6,70, 11.67
574, 10/14/10,.,.,6,.,.,12,14,16,18,20,22,.,7,108, 15.43,1,.,5,.,.,11,13,.,.,19,21,23,25,8,118, 14.75
575, 10/18/10,.,.,.,8,10,12,.,16,18,.,22,24,7,110, 15.71,.,3,5,.,9,.,13,15,17,19,21,.,.,8,102, 12.75
576, 10/21/10,.,.,6,8,10,12,.,16,18,.,.,.,6,70, 11.67,.,.,.,.,9,11,13,15,17,19,21,23,25,9,153, 17.00
577, 10/25/10,2,4,.,8,10,12,.,16,18,.,22,.,8,92, 11.50,1,3,5,.,.,.,.,15,.,19,21,23,.,7,87, 12.43
578, 10/28/10,.,4,6,8,10,12,14,16,.,.,22,.,8,92, 11.50,1,.,.,7,.,.,13,15,.,19,21,23,.,7,99, 14.14
579, 11/01/10,.,.,6,8,10,12,14,.,.,20,.,24,7,94, 13.43,1,3,5,7,.,.,13,.,17,19,21,.,.,8,86, 10.75
580, 11/04/10,.,4,6,8,10,12,14,16,.,.,.,24,8,94, 11.75,1,.,.,7,9,.,13,.,17,.,21,.,25,7,93, 13.29
581, 11/08/10,2,4,6,.,.,12,14,.,18,.,.,.,6,56, 9.33,.,.,.,.,9,11,13,15,17,19,21,23,25,9,153, 17.00
582, 11/11/10,.,.,.,8,10,12,.,.,18,.,.,.,4,48, 12.00,.,3,.,7,9,11,13,15,17,19,21,23,25,11,163, 14.82
583, 11/16/10,.,4,.,8,.,.,14,16,18,.,.,24,6,84, 14.00,1,3,.,7,9,11,.,.,17,19,21,23,.,9,111, 12.33
584, 11/18/10,2,.,6,8,10,.,14,.,.,20,22,.,7,82, 11.71,.,3,5,7,.,11,.,15,.,19,21,23,.,8,104, 13.00
585, 11/22/10,.,.,.,8,10,.,14,16,18,20,.,24,7,110, 15.71,1,.,5,7,9,.,13,15,17,.,.,23,.,8,90, 11.25
586, 11/25/10,2,4,6,8,.,12,.,16,18,.,22,24,9,112, 12.44,.,3,.,7,.,11,.,.,17,19,.,.,25,6,82, 13.67
587, 11/29/10,.,4,.,.,10,12,.,.,18,20,.,.,5,64, 12.80,1,.,5,7,9,11,13,.,17,19,21,23,.,10,126, 12.60
588, 12/02/10,.,4,.,.,.,12,14,.,18,20,.,24,6,92, 15.33,1,.,5,7,.,11,13,.,17,19,.,23,25,9,121, 13.44
589, 12/06/10,2,4,6,8,10,12,.,.,.,20,22,24,9,108, 12.00,.,3,.,.,9,.,13,.,.,.,21,23,25,6,94, 15.67
590, 12/09/10,.,4,6,.,10,.,14,16,18,20,.,.,7,88, 12.57,1,3,.,.,9,11,13,15,.,19,21,.,.,8,92, 11.50
591, 12/13/10,2,4,.,8,10,.,14,16,.,20,.,.,7,74, 10.57,1,.,.,7,.,11,.,15,17,19,21,23,.,8,114, 14.25
592, 12/16/10,.,.,6,8,10,.,14,16,18,20,22,.,8,114, 14.25,1,3,5,.,9,.,.,15,17,19,.,.,.,7,69, 9.86
593, 12/20/10,.,4,6,.,10,.,14,.,.,20,.,24,6,78, 13.00,1,3,5,.,9,11,13,15,.,.,.,23,25,9,105, 11.67
594, 12/23/10,2,.,6,.,10,.,14,16,18,20,.,.,7,86, 12.29,.,3,.,7,9,11,13,15,.,.,.,23,25,8,106, 13.25
595, 12/27/10,.,.,6,8,10,12,.,.,.,.,.,24,5,60, 12.00,1,.,5,7,9,11,.,15,17,19,21,.,25,10,130, 13.00
596, 12/30/10,2,.,.,8,10,12,.,.,18,20,22,.,7,92, 13.14,.,3,.,7,9,11,.,.,17,19,.,23,25,8,114, 14.25
597, 01/03/11,2,.,.,8,10,.,14,16,18,.,22,24,8,114, 14.25,1,3,5,.,9,11,.,.,17,.,.,.,25,7,71, 10.14
598, 01/06/11,.,4,.,.,.,12,14,.,18,20,22,.,6,90, 15.00,1,3,5,7,.,11,.,15,.,19,21,.,25,9,107, 11.89
599, 01/10/11,2,4,6,.,.,12,.,16,18,20,22,24,9,124, 13.78,.,.,5,7,9,.,13,.,.,.,21,23,.,6,78, 13.00
600, 01/13/11,.,.,6,8,10,.,.,16,18,.,22,.,6,80, 13.33,1,3,5,.,9,11,.,.,17,19,.,23,25,9,113, 12.56
601, 01/17/11,.,.,6,.,10,12,14,16,.,20,.,.,6,78, 13.00,1,3,5,7,9,11,13,.,.,19,.,.,25,9,93, 10.33
602, 01/20/11,2,.,6,8,10,12,.,.,18,.,22,.,7,78, 11.14,1,.,5,7,9,11,13,.,.,.,.,23,25,8,94, 11.75
603, 01/24/11,2,4,6,8,10,12,.,16,.,20,22,.,9,100, 11.11,.,.,5,.,.,.,13,15,.,19,21,23,.,6,96, 16.00
604, 01/27/11,2,.,6,.,.,12,14,.,18,20,22,24,8,118, 14.75,1,.,.,7,9,.,13,15,.,19,.,.,25,7,89, 12.71
605, 01/31/11,2,4,.,.,10,.,14,16,18,.,.,.,6,64, 10.67,.,3,5,7,.,11,13,.,17,.,21,23,25,9,125, 13.89
606, 02/03/11,2,.,6,8,10,12,14,16,18,.,22,24,10,132, 13.20,.,3,.,7,.,.,.,15,.,.,.,23,25,5,73, 14.60
607, 02/07/11,.,.,.,.,.,12,.,16,18,20,22,24,6,112, 18.67,.,3,5,7,9,.,.,15,17,19,21,.,25,9,121, 13.44
608, 02/10/11,2,.,.,8,10,.,14,16,18,.,.,.,6,68, 11.33,1,3,5,7,.,.,13,.,17,19,.,23,25,9,113, 12.56
609, 02/14/11,2,4,.,.,10,12,14,16,.,20,.,.,7,78, 11.14,1,.,.,7,9,11,.,15,.,19,.,23,25,8,110, 13.75
610, 02/17/11,2,4,6,8,10,12,14,16,.,.,22,.,9,94, 10.44,1,.,.,7,.,.,13,15,.,.,21,.,25,6,82, 13.67
611, 02/21/11,2,4,6,8,.,.,14,16,18,20,.,.,8,88, 11.00,.,3,5,.,9,.,13,.,.,19,21,23,.,7,93, 13.29
612, 02/24/11,2,.,6,.,10,.,.,16,18,.,.,.,5,52, 10.40,1,3,.,7,9,.,13,15,17,19,.,23,25,10,132, 13.20
613, 02/28/11,2,.,6,.,10,12,14,16,.,20,22,.,8,102, 12.75,.,.,5,7,.,11,13,.,17,.,.,23,25,7,101, 14.43
614, 03/03/11,.,.,6,.,.,12,.,16,18,20,22,.,6,94, 15.67,1,.,5,7,9,11,13,.,17,19,.,23,.,9,105, 11.67
615, 03/05/11,2,4,.,8,.,12,.,.,.,20,22,24,7,92, 13.14,1,.,.,7,.,11,.,.,17,19,21,23,25,8,124, 15.50
616, 03/10/11,2,.,6,.,10,12,.,16,18,.,22,24,8,110, 13.75,1,.,.,.,9,.,.,15,17,19,21,.,25,7,107, 15.29
617, 03/14/11,2,4,.,.,10,.,14,16,.,.,22,24,7,92, 13.14,1,3,5,7,.,.,.,15,.,19,21,.,25,8,96, 12.00
618, 03/17/11,2,4,6,.,.,12,.,.,.,20,22,24,7,90, 12.86,1,.,5,7,9,.,13,.,17,19,21,.,.,8,92, 11.50
619, 03/21/11,.,4,.,8,.,.,14,.,18,20,.,.,5,64, 12.80,1,3,.,7,9,.,13,.,17,19,21,23,25,10,138, 13.80
620, 03/24/11,.,.,6,.,10,12,14,16,18,20,22,.,8,118, 14.75,1,.,5,7,.,11,.,15,.,19,21,.,.,7,79, 11.29
621, 03/28/11,2,.,6,8,10,12,.,16,.,20,22,24,9,120, 13.33,1,3,5,.,9,.,.,15,.,.,.,.,25,6,58, 9.67
622, 03/31/11,2,4,6,.,10,12,.,.,18,.,.,.,6,52, 8.67,.,3,5,7,9,11,13,15,17,.,21,.,.,9,101, 11.22
623, 04/04/11,2,4,.,8,10,12,.,.,.,20,22,.,7,78, 11.14,1,3,5,.,9,11,.,15,.,.,.,23,25,8,92, 11.50
624, 04/07/11,2,4,6,.,.,12,.,16,18,20,.,24,8,102, 12.75,1,.,5,7,9,11,.,.,17,.,21,.,.,7,71, 10.14
625, 04/11/11,2,.,6,8,10,.,14,16,.,.,22,24,8,102, 12.75,1,3,.,.,.,11,13,15,17,.,.,23,.,7,83, 11.86
626, 04/14/11,2,4,.,8,.,.,.,.,.,.,.,24,4,38, 9.50,1,3,5,7,9,11,13,.,17,19,21,23,.,11,129, 11.73
627, 04/18/11,2,4,6,.,10,12,14,.,.,.,22,24,8,94, 11.75,1,3,.,.,.,.,.,15,17,.,21,23,25,7,105, 15.00
628, 04/20/11,2,4,.,8,10,.,.,.,18,.,22,.,6,64, 10.67,.,3,.,7,9,11,13,15,.,19,.,23,25,9,125, 13.89
629, 04/25/11,2,4,6,.,.,12,14,.,.,.,22,.,6,60, 10.00,1,.,5,7,9,.,.,15,17,19,21,.,25,9,119, 13.22
630, 04/28/11,2,4,6,.,.,12,14,.,18,20,22,24,9,122, 13.56,1,.,.,7,.,.,13,.,17,.,.,23,25,6,86, 14.33
631, 05/02/11,2,.,.,8,10,.,14,16,18,20,.,.,7,88, 12.57,.,3,5,7,9,.,13,.,17,19,21,.,.,8,94, 11.75
632, 05/05/11,.,4,6,8,10,.,14,16,.,20,22,24,9,124, 13.78,1,.,.,.,.,11,13,.,17,.,21,.,25,6,88, 14.67
633, 05/09/11,2,.,6,8,10,12,.,.,18,20,22,24,9,122, 13.56,.,3,.,7,9,.,.,.,.,.,21,23,25,6,88, 14.67
634, 05/12/11,2,4,.,.,10,12,14,.,18,20,22,.,8,102, 12.75,.,3,5,.,9,11,.,15,.,19,21,.,.,7,83, 11.86
635, 05/16/11,.,4,6,8,.,12,.,.,18,20,22,24,8,114, 14.25,1,.,5,7,9,11,13,.,.,19,.,.,.,7,65, 9.29
636, 05/19/11,2,4,6,.,10,12,14,16,.,20,.,.,8,84, 10.50,1,3,.,.,.,.,13,.,.,19,21,23,25,7,105, 15.00
637, 05/23/11,2,4,6,.,.,.,.,16,18,20,22,.,7,88, 12.57,.,.,.,7,9,.,13,.,17,19,21,23,25,8,134, 16.75
638, 05/26/11,2,4,.,.,.,.,14,16,18,.,.,24,6,78, 13.00,1,3,.,.,9,11,13,.,.,19,21,23,25,9,125, 13.89
639, 05/30/11,2,4,6,8,10,12,.,16,.,20,22,24,10,124, 12.40,1,.,5,.,9,.,.,.,.,19,21,.,.,5,55, 11.00
640, 06/02/11,.,4,.,.,.,.,14,16,18,20,22,.,6,94, 15.67,1,3,5,.,9,11,13,.,.,19,21,23,.,9,105, 11.67
641, 06/06/11,2,.,6,8,.,.,.,16,18,20,22,24,8,116, 14.50,.,3,.,7,9,11,13,.,.,19,21,.,.,7,83, 11.86
642, 06/09/11,2,4,.,8,10,12,.,.,18,20,22,.,8,96, 12.00,1,.,5,.,.,11,13,.,.,19,21,.,25,7,95, 13.57
643, 06/13/11,2,4,.,8,10,.,.,16,.,.,22,24,7,86, 12.29,1,.,.,7,9,.,13,.,17,19,21,23,.,8,110, 13.75
644, 06/16/11,2,.,6,8,.,12,14,.,18,.,22,24,8,106, 13.25,.,3,5,7,9,.,13,15,.,.,21,.,.,7,73, 10.43
645, 06/20/11,.,4,.,8,10,.,.,16,18,20,22,.,7,98, 14.00,.,.,5,.,9,11,13,.,.,19,21,23,25,8,126, 15.75
646, 06/24/11,.,.,6,.,10,.,14,.,18,20,.,.,5,68, 13.60,1,3,5,.,9,.,.,15,17,19,21,23,25,10,138, 13.80
647, 06/27/11,.,4,6,8,.,.,14,.,18,20,22,.,7,92, 13.14,.,.,.,7,9,11,13,.,17,19,.,23,25,8,124, 15.50
648, 06/30/11,2,4,6,8,10,.,.,16,18,20,22,.,9,106, 11.78,.,.,.,.,9,11,13,15,.,19,21,.,.,6,88, 14.67
649, 07/04/11,2,4,6,8,10,.,14,.,.,.,22,24,8,90, 11.25,1,.,5,.,9,11,.,15,17,.,21,.,.,7,79, 11.29
650, 07/07/11,.,.,.,8,10,.,14,16,.,20,.,24,6,92, 15.33,1,3,.,7,.,.,13,.,17,19,21,23,25,9,129, 14.33
651, 07/11/11,.,4,6,8,10,.,14,.,18,20,.,24,8,104, 13.00,1,.,5,.,.,.,13,15,17,19,.,.,25,7,95, 13.57
652, 07/14/11,2,.,.,.,10,.,14,16,18,20,.,.,6,80, 13.33,.,.,5,7,9,11,13,.,17,19,21,23,.,9,125, 13.89
653, 07/18/11,2,.,.,8,.,12,14,16,.,20,22,.,7,94, 13.43,1,3,.,7,.,.,13,.,17,19,21,23,.,8,104, 13.00
654, 07/21/11,2,.,.,.,.,12,14,16,18,20,22,.,7,104, 14.86,1,3,.,7,.,.,13,.,17,19,.,23,25,8,108, 13.50
655, 07/25/11,2,.,.,8,10,.,14,.,.,20,.,24,6,78, 13.00,.,.,5,7,.,11,13,15,.,19,21,23,25,9,139, 15.44
656, 07/28/11,2,.,.,8,.,.,14,.,18,20,22,.,6,84, 14.00,.,3,5,7,9,11,13,15,.,.,.,23,25,9,111, 12.33
657, 08/01/11,2,4,6,8,10,12,.,.,.,.,.,24,7,66, 9.43,.,3,5,.,.,.,13,15,17,19,.,23,25,8,120, 15.00
658, 08/04/11,.,4,6,.,10,.,14,.,.,.,.,24,5,58, 11.60,1,.,5,7,9,11,.,15,17,.,21,23,25,10,134, 13.40
659, 08/08/11,.,4,6,8,10,12,.,.,.,20,.,24,7,84, 12.00,1,3,5,.,9,11,.,15,.,19,.,23,.,8,86, 10.75
660, 08/11/11,.,4,6,8,.,12,14,16,.,.,.,24,7,84, 12.00,.,3,5,7,9,.,.,15,17,19,.,.,25,8,100, 12.50
661, 08/15/11,.,.,6,.,10,12,.,.,18,20,22,24,7,112, 16.00,1,3,.,7,.,11,.,15,17,19,.,23,.,8,96, 12.00
