451, 08/10/09,1,3,5,6,8,9,14,15,17,18,19,22,23,24,25,I,.,I,.,I,P,.,P,I,.,.,.,.,P,I,.,I,P,I,.,.,P,I,P,I
452, 08/13/09,1,6,7,8,9,10,11,12,14,17,18,19,20,24,25,I,.,.,.,.,P,I,P,I,P,I,P,.,P,.,.,I,P,I,P,.,.,.,P,I
453, 08/17/09,1,2,3,4,6,9,11,14,15,17,19,20,21,24,25,I,P,I,P,.,P,.,.,I,.,I,.,.,P,I,.,I,.,I,P,I,.,.,P,I
454, 08/20/09,3,4,6,7,11,12,13,14,15,17,19,20,22,24,25,.,.,I,P,.,P,I,.,.,.,I,P,I,P,I,.,I,.,I,P,.,P,.,P,I
455, 08/24/09,1,3,4,5,6,7,8,11,12,14,18,19,21,23,25,I,.,I,P,I,P,I,P,.,.,I,P,.,P,.,.,.,P,I,.,I,.,I,.,I
456, 08/27/09,1,3,4,9,10,11,12,13,14,17,18,21,23,24,25,I,.,I,P,.,.,.,.,I,P,I,P,I,P,.,.,I,P,.,.,I,.,I,P,I
457, 08/31/09,1,4,5,11,13,14,15,16,18,19,20,21,22,23,25,I,.,.,P,I,.,.,.,.,.,I,.,I,P,I,P,.,P,I,P,I,P,I,.,I
458, 09/03/09,2,3,4,5,6,7,8,9,11,13,15,16,18,20,22,.,P,I,P,I,P,I,P,I,.,I,.,I,.,I,P,.,P,.,P,.,P,.,.,.
459, 09/08/09,1,2,3,4,7,10,11,12,14,15,17,19,20,21,23,I,P,I,P,.,.,I,.,.,P,I,P,.,P,I,.,I,.,I,P,I,.,I,.,.
460, 09/10/09,1,3,4,6,9,10,11,12,14,15,16,17,19,22,23,I,.,I,P,.,P,.,.,I,P,I,P,.,P,I,P,I,.,I,.,.,P,I,.,.
461, 09/14/09,3,4,5,6,7,8,11,12,13,14,15,17,19,23,24,.,.,I,P,I,P,I,P,.,.,I,P,I,P,I,.,I,.,I,.,.,.,I,P,.
462, 09/17/09,1,2,3,5,7,8,12,14,16,17,18,21,22,23,24,I,P,I,.,I,.,I,P,.,.,.,P,.,P,.,P,I,P,.,.,I,P,I,P,.
463, 09/21/09,2,3,6,7,9,11,13,14,17,18,19,20,22,23,25,.,P,I,.,.,P,I,.,I,.,I,.,I,P,.,.,I,P,I,P,.,P,I,.,I
464, 09/24/09,1,2,5,8,10,11,16,17,19,20,21,22,23,24,25,I,P,.,.,I,.,.,P,.,P,I,.,.,.,.,P,I,.,I,P,I,P,I,P,I
465, 09/28/09,1,2,3,4,6,7,9,10,11,13,18,19,21,22,25,I,P,I,P,.,P,I,.,I,P,I,.,I,.,.,.,.,P,I,.,I,P,.,.,I
466, 10/01/09,2,6,7,8,10,11,12,14,17,18,19,20,21,22,25,.,P,.,.,.,P,I,P,.,P,I,P,.,P,.,.,I,P,I,P,I,P,.,.,I
467, 10/05/09,2,4,5,6,7,10,13,14,15,17,18,21,22,24,25,.,P,.,P,I,P,I,.,.,P,.,.,I,P,I,.,I,P,.,.,I,P,.,P,I
468, 10/08/09,2,3,5,6,9,10,12,13,15,17,18,21,22,24,25,.,P,I,.,I,P,.,.,I,P,.,P,I,.,I,.,I,P,.,.,I,P,.,P,I
469, 10/13/09,1,2,5,6,7,8,10,11,13,14,18,19,22,23,25,I,P,.,.,I,P,I,P,.,P,I,.,I,P,.,.,.,P,I,.,.,P,I,.,I
470, 10/15/09,1,3,4,5,6,7,8,10,11,13,15,18,20,22,23,I,.,I,P,I,P,I,P,.,P,I,.,I,.,I,.,.,P,.,P,.,P,I,.,.
471, 10/19/09,2,3,4,6,9,10,11,12,13,14,15,16,20,24,25,.,P,I,P,.,P,.,.,I,P,I,P,I,P,I,P,.,.,.,P,.,.,.,P,I
472, 10/22/09,1,2,4,5,6,7,8,11,12,13,14,15,17,18,20,I,P,.,P,I,P,I,P,.,.,I,P,I,P,I,.,I,P,.,P,.,.,.,.,.
473, 10/27/09,1,2,5,6,7,8,9,11,12,15,17,19,22,23,25,I,P,.,.,I,P,I,P,I,.,I,P,.,.,I,.,I,.,I,.,.,P,I,.,I
474, 10/29/09,1,2,3,5,9,10,11,12,15,16,17,18,21,23,24,I,P,I,.,I,.,.,.,I,P,I,P,.,.,I,P,I,P,.,.,I,.,I,P,.
475, 11/03/09,2,3,4,5,6,9,10,11,13,14,17,20,21,23,25,.,P,I,P,I,P,.,.,I,P,I,.,I,P,.,.,I,.,.,P,I,.,I,.,I
476, 11/05/09,1,5,6,7,9,10,11,13,14,15,16,17,19,24,25,I,.,.,.,I,P,I,.,I,P,I,.,I,P,I,P,I,.,I,.,.,.,.,P,I
477, 11/09/09,2,4,6,7,8,10,11,12,14,16,18,20,23,24,25,.,P,.,P,.,P,I,P,.,P,I,P,.,P,.,P,.,P,.,P,.,.,I,P,I
478, 11/12/09,2,3,5,7,9,10,11,12,13,16,18,22,23,24,25,.,P,I,.,I,.,I,.,I,P,I,P,I,.,.,P,.,P,.,.,.,P,I,P,I
479, 11/16/09,2,3,5,8,11,13,14,15,16,18,19,22,23,24,25,.,P,I,.,I,.,.,P,.,.,I,.,I,P,I,P,.,P,I,.,.,P,I,P,I
480, 11/19/09,4,5,6,7,8,9,11,12,15,17,18,19,22,24,25,.,.,.,P,I,P,I,P,I,.,I,P,.,.,I,.,I,P,I,.,.,P,.,P,I
481, 11/23/09,1,3,5,7,9,10,12,13,14,15,17,20,21,22,24,I,.,I,.,I,.,I,.,I,P,.,P,I,P,I,.,I,.,.,P,I,P,.,P,.
482, 11/26/09,2,6,7,8,9,10,12,15,16,17,19,21,22,23,25,.,P,.,.,.,P,I,P,I,P,.,P,.,.,I,P,I,.,I,.,I,P,I,.,I
483, 11/30/09,1,4,5,6,7,9,11,12,14,17,18,21,22,23,24,I,.,.,P,I,P,I,.,I,.,I,P,.,P,.,.,I,P,.,.,I,P,I,P,.
484, 12/03/09,1,4,6,8,9,10,11,13,14,16,17,20,21,23,25,I,.,.,P,.,P,.,P,I,P,I,.,I,P,.,P,I,.,.,P,I,.,I,.,I
485, 12/07/09,2,3,4,5,6,7,11,16,17,18,20,21,22,24,25,.,P,I,P,I,P,I,.,.,.,I,.,.,.,.,P,I,P,.,P,I,P,.,P,I
486, 12/10/09,1,2,3,4,5,7,9,11,13,15,18,19,20,21,22,I,P,I,P,I,.,I,.,I,.,I,.,I,.,I,.,.,P,I,P,I,P,.,.,.
487, 12/14/09,4,5,6,7,8,9,10,14,15,17,18,19,21,22,24,.,.,.,P,I,P,I,P,I,P,.,.,.,P,I,.,I,P,I,.,I,P,.,P,.
488, 12/17/09,5,6,7,8,11,12,13,14,15,17,18,20,22,24,25,.,.,.,.,I,P,I,P,.,.,I,P,I,P,I,.,I,P,.,P,.,P,.,P,I
489, 12/21/09,1,2,5,7,10,11,12,14,17,18,19,21,22,23,25,I,P,.,.,I,.,I,.,.,P,I,P,.,P,.,.,I,P,I,.,I,P,I,.,I
490, 12/24/09,3,5,6,8,10,11,12,13,14,16,17,18,21,22,23,.,.,I,.,I,P,.,P,.,P,I,P,I,P,.,P,I,P,.,.,I,P,I,.,.
491, 12/28/09,1,2,3,7,9,11,12,13,16,20,21,22,23,24,25,I,P,I,.,.,.,I,.,I,.,I,P,I,.,.,P,.,.,.,P,I,P,I,P,I
492, 12/31/09,1,2,3,4,6,8,11,12,14,15,18,19,21,24,25,I,P,I,P,.,P,.,P,.,.,I,P,.,P,I,.,.,P,I,.,I,.,.,P,I
493, 01/04/10,1,4,5,7,8,10,12,13,14,15,17,18,21,22,25,I,.,.,P,I,.,I,P,.,P,.,P,I,P,I,.,I,P,.,.,I,P,.,.,I
494, 01/07/10,2,3,4,5,7,8,12,13,15,16,18,19,20,21,22,.,P,I,P,I,.,I,P,.,.,.,P,I,.,I,P,.,P,I,P,I,P,.,.,.
495, 01/11/10,1,3,4,6,7,8,9,11,13,15,17,19,22,24,25,I,.,I,P,.,P,I,P,I,.,I,.,I,.,I,.,I,.,I,.,.,P,.,P,I
496, 01/14/10,3,4,5,7,9,11,13,14,15,16,17,19,21,22,24,.,.,I,P,I,.,I,.,I,.,I,.,I,P,I,P,I,.,I,.,I,P,.,P,.
497, 01/18/10,1,2,3,4,5,8,9,11,12,14,16,17,19,23,25,I,P,I,P,I,.,.,P,I,.,I,P,.,P,.,P,I,.,I,.,.,.,I,.,I
498, 01/21/10,1,2,4,5,6,11,13,14,15,16,18,20,22,23,25,I,P,.,P,I,P,.,.,.,.,I,.,I,P,I,P,.,P,.,P,.,P,I,.,I
499, 01/25/10,1,2,3,4,7,10,11,12,15,17,19,20,21,24,25,I,P,I,P,.,.,I,.,.,P,I,P,.,.,I,.,I,.,I,P,I,.,.,P,I
500, 01/28/10,2,3,5,6,8,9,10,13,14,16,18,20,21,23,25,.,P,I,.,I,P,.,P,I,P,.,.,I,P,.,P,.,P,.,P,I,.,I,.,I
501, 02/01/10,1,2,3,4,6,9,12,15,17,18,19,21,23,24,25,I,P,I,P,.,P,.,.,I,.,.,P,.,.,I,.,I,P,I,.,I,.,I,P,I
502, 02/04/10,1,2,3,4,5,6,8,10,11,13,16,18,19,23,24,I,P,I,P,I,P,.,P,.,P,I,.,I,.,.,P,.,P,I,.,.,.,I,P,.
503, 02/08/10,1,2,3,4,5,7,11,12,14,15,17,20,21,24,25,I,P,I,P,I,.,I,.,.,.,I,P,.,P,I,.,I,.,.,P,I,.,.,P,I
504, 02/11/10,1,6,9,10,12,13,14,15,16,17,18,19,20,21,23,I,.,.,.,.,P,.,.,I,P,.,P,I,P,I,P,I,P,I,P,I,.,I,.,.
505, 02/13/10,3,4,6,7,9,11,15,16,17,18,19,20,21,22,24,.,.,I,P,.,P,I,.,I,.,I,.,.,.,I,P,I,P,I,P,I,P,.,P,.
506, 02/18/10,4,5,6,9,11,12,13,15,16,17,19,20,21,22,24,.,.,.,P,I,P,.,.,I,.,I,P,I,.,I,P,I,.,I,P,I,P,.,P,.
507, 02/22/10,1,2,3,5,6,8,9,10,11,12,20,21,23,24,25,I,P,I,.,I,P,.,P,I,P,I,P,.,.,.,.,.,.,.,P,I,.,I,P,I
508, 02/25/10,2,3,5,6,7,8,9,14,15,16,18,19,23,24,25,.,P,I,.,I,P,I,P,I,.,.,.,.,P,I,P,.,P,I,.,.,.,I,P,I
509, 03/01/10,1,3,5,6,9,11,12,15,16,17,19,20,22,24,25,I,.,I,.,I,P,.,.,I,.,I,P,.,.,I,P,I,.,I,P,.,P,.,P,I
510, 03/04/10,1,2,3,4,6,7,10,11,12,13,20,21,22,23,25,I,P,I,P,.,P,I,.,.,P,I,P,I,.,.,.,.,.,.,P,I,P,I,.,I
511, 03/08/10,1,2,5,7,10,11,12,13,14,17,18,19,21,24,25,I,P,.,.,I,.,I,.,.,P,I,P,I,P,.,.,I,P,I,.,I,.,.,P,I
512, 03/12/10,1,2,4,5,6,7,8,9,10,12,13,15,16,21,24,I,P,.,P,I,P,I,P,I,P,.,P,I,.,I,P,.,.,.,.,I,.,.,P,.
513, 03/15/10,1,2,3,6,9,10,11,13,15,17,18,20,22,23,25,I,P,I,.,.,P,.,.,I,P,I,.,I,.,I,.,I,P,.,P,.,P,I,.,I
514, 03/18/10,1,5,6,7,8,9,11,12,15,17,18,21,22,24,25,I,.,.,.,I,P,I,P,I,.,I,P,.,.,I,.,I,P,.,.,I,P,.,P,I
515, 03/22/10,2,3,5,7,9,10,11,12,13,14,17,18,20,24,25,.,P,I,.,I,.,I,.,I,P,I,P,I,P,.,.,I,P,.,P,.,.,.,P,I
516, 03/25/10,2,4,5,6,7,8,11,12,13,14,18,20,21,23,24,.,P,.,P,I,P,I,P,.,.,I,P,I,P,.,.,.,P,.,P,I,.,I,P,.
517, 03/29/10,1,3,4,5,6,7,8,9,11,12,13,17,21,22,23,I,.,I,P,I,P,I,P,I,.,I,P,I,.,.,.,I,.,.,.,I,P,I,.,.
518, 04/01/10,4,5,6,7,10,11,12,13,14,16,17,19,20,22,24,.,.,.,P,I,P,I,.,.,P,I,P,I,P,.,P,I,.,I,P,.,P,.,P,.
519, 04/05/10,2,3,7,9,11,12,13,15,16,17,19,21,23,24,25,.,P,I,.,.,.,I,.,I,.,I,P,I,.,I,P,I,.,I,.,I,.,I,P,I
520, 04/08/10,2,4,5,6,9,10,12,14,15,18,19,20,22,23,24,.,P,.,P,I,P,.,.,I,P,.,P,.,P,I,.,.,P,I,P,.,P,I,P,.
521, 04/12/10,1,2,3,4,5,6,9,10,11,12,13,17,19,20,23,I,P,I,P,I,P,.,.,I,P,I,P,I,.,.,.,I,.,I,P,.,.,I,.,.
522, 04/15/10,2,4,6,7,9,11,16,17,18,19,21,22,23,24,25,.,P,.,P,.,P,I,.,I,.,I,.,.,.,.,P,I,P,I,.,I,P,I,P,I
523, 04/19/10,2,4,5,8,9,10,11,12,13,16,17,18,19,24,25,.,P,.,P,I,.,.,P,I,P,I,P,I,.,.,P,I,P,I,.,.,.,.,P,I
524, 04/22/10,2,3,5,6,7,10,11,12,14,17,20,21,22,23,24,.,P,I,.,I,P,I,.,.,P,I,P,.,P,.,.,I,.,.,P,I,P,I,P,.
525, 04/26/10,3,4,6,9,10,11,13,15,16,17,18,20,21,22,25,.,.,I,P,.,P,.,.,I,P,I,.,I,.,I,P,I,P,.,P,I,P,.,.,I
526, 04/29/10,1,2,4,7,8,9,10,11,12,14,15,16,19,24,25,I,P,.,P,.,.,I,P,I,P,I,P,.,P,I,P,.,.,I,.,.,.,.,P,I
527, 05/03/10,1,2,5,6,9,11,12,14,15,16,17,19,22,23,24,I,P,.,.,I,P,.,.,I,.,I,P,.,P,I,P,I,.,I,.,.,P,I,P,.
528, 05/06/10,2,3,4,6,7,8,10,11,12,15,19,21,23,24,25,.,P,I,P,.,P,I,P,.,P,I,P,.,.,I,.,.,.,I,.,I,.,I,P,I
529, 05/10/10,2,3,5,6,7,11,12,16,17,18,19,20,22,23,25,.,P,I,.,I,P,I,.,.,.,I,P,.,.,.,P,I,P,I,P,.,P,I,.,I
530, 05/13/10,3,4,6,7,8,9,10,11,12,14,16,18,21,22,23,.,.,I,P,.,P,I,P,I,P,I,P,.,P,.,P,.,P,.,.,I,P,I,.,.
531, 05/17/10,1,2,3,7,10,12,13,14,15,16,17,21,22,23,25,I,P,I,.,.,.,I,.,.,P,.,P,I,P,I,P,I,.,.,.,I,P,I,.,I
532, 05/20/10,1,2,4,5,6,7,9,11,12,13,15,16,19,22,24,I,P,.,P,I,P,I,.,I,.,I,P,I,.,I,P,.,.,I,.,.,P,.,P,.
533, 05/24/10,1,2,3,8,9,10,11,13,14,16,17,18,20,24,25,I,P,I,.,.,.,.,P,I,P,I,.,I,P,.,P,I,P,.,P,.,.,.,P,I
534, 05/27/10,1,2,3,5,7,8,11,12,13,15,18,19,21,22,24,I,P,I,.,I,.,I,P,.,.,I,P,I,.,I,.,.,P,I,.,I,P,.,P,.
535, 05/31/10,1,4,5,6,9,11,13,15,16,17,19,21,23,24,25,I,.,.,P,I,P,.,.,I,.,I,.,I,.,I,P,I,.,I,.,I,.,I,P,I
536, 06/04/10,3,4,5,7,9,11,15,16,17,19,20,22,23,24,25,.,.,I,P,I,.,I,.,I,.,I,.,.,.,I,P,I,.,I,P,.,P,I,P,I
537, 06/07/10,1,2,4,6,9,10,11,14,15,17,18,20,22,23,24,I,P,.,P,.,P,.,.,I,P,I,.,.,P,I,.,I,P,.,P,.,P,I,P,.
538, 06/10/10,2,5,6,10,11,12,13,16,17,18,19,20,21,24,25,.,P,.,.,I,P,.,.,.,P,I,P,I,.,.,P,I,P,I,P,I,.,.,P,I
539, 06/14/10,1,2,4,5,6,8,9,12,13,14,15,16,19,21,23,I,P,.,P,I,P,.,P,I,.,.,P,I,P,I,P,.,.,I,.,I,.,I,.,.
540, 06/17/10,2,6,7,8,9,11,12,13,15,16,18,19,20,22,24,.,P,.,.,.,P,I,P,I,.,I,P,I,.,I,P,.,P,I,P,.,P,.,P,.
541, 06/21/10,3,4,5,6,9,10,13,14,15,17,19,20,22,24,25,.,.,I,P,I,P,.,.,I,P,.,.,I,P,I,.,I,.,I,P,.,P,.,P,I
542, 06/24/10,1,2,3,4,5,8,9,10,13,16,17,18,20,22,24,I,P,I,P,I,.,.,P,I,P,.,.,I,.,.,P,I,P,.,P,.,P,.,P,.
543, 06/28/10,1,5,7,8,10,11,13,14,15,16,17,20,22,24,25,I,.,.,.,I,.,I,P,.,P,I,.,I,P,I,P,I,.,.,P,.,P,.,P,I
544, 07/01/10,2,4,5,7,8,9,11,13,14,15,18,19,21,23,24,.,P,.,P,I,.,I,P,I,.,I,.,I,P,I,.,.,P,I,.,I,.,I,P,.
545, 07/05/10,1,3,5,6,7,11,12,13,14,15,17,18,23,24,25,I,.,I,.,I,P,I,.,.,.,I,P,I,P,I,.,I,P,.,.,.,.,I,P,I
546, 07/08/10,2,3,4,5,8,9,10,11,12,13,17,18,19,21,23,.,P,I,P,I,.,.,P,I,P,I,P,I,.,.,.,I,P,I,.,I,.,I,.,.
547, 07/12/10,1,2,4,5,6,9,10,12,14,16,17,19,20,24,25,I,P,.,P,I,P,.,.,I,P,.,P,.,P,.,P,I,.,I,P,.,.,.,P,I
548, 07/15/10,1,2,3,4,5,6,7,8,9,13,14,17,20,23,25,I,P,I,P,I,P,I,P,I,.,.,.,I,P,.,.,I,.,.,P,.,.,I,.,I
549, 07/19/10,3,4,7,9,10,11,13,14,15,16,17,20,21,22,23,.,.,I,P,.,.,I,.,I,P,I,.,I,P,I,P,I,.,.,P,I,P,I,.,.
550, 07/22/10,1,5,6,7,9,10,11,13,14,16,17,18,20,21,22,I,.,.,.,I,P,I,.,I,P,I,.,I,P,.,P,I,P,.,P,I,P,.,.,.
551, 07/26/10,3,7,8,10,12,13,14,16,17,18,19,20,21,22,24,.,.,I,.,.,.,I,P,.,P,.,P,I,P,.,P,I,P,I,P,I,P,.,P,.
552, 07/29/10,1,3,4,5,6,8,10,12,13,17,20,22,23,24,25,I,.,I,P,I,P,.,P,.,P,.,P,I,.,.,.,I,.,.,P,.,P,I,P,I
553, 08/02/10,4,5,7,8,9,10,12,13,14,15,17,18,21,23,24,.,.,.,P,I,.,I,P,I,P,.,P,I,P,I,.,I,P,.,.,I,.,I,P,.
554, 08/05/10,1,2,3,4,6,9,13,14,17,19,20,21,22,24,25,I,P,I,P,.,P,.,.,I,.,.,.,I,P,.,.,I,.,I,P,I,P,.,P,I
555, 08/09/10,1,2,6,7,8,9,10,12,14,16,17,18,20,23,24,I,P,.,.,.,P,I,P,I,P,.,P,.,P,.,P,I,P,.,P,.,.,I,P,.
556, 08/12/10,1,4,8,9,11,13,14,16,17,18,20,22,23,24,25,I,.,.,P,.,.,.,P,I,.,I,.,I,P,.,P,I,P,.,P,.,P,I,P,I
557, 08/16/10,1,5,7,8,9,10,12,14,15,17,18,19,20,21,23,I,.,.,.,I,.,I,P,I,P,.,P,.,P,I,.,I,P,I,P,I,.,I,.,.
558, 08/19/10,1,3,4,5,7,10,12,14,17,18,20,21,22,24,25,I,.,I,P,I,.,I,.,.,P,.,P,.,P,.,.,I,P,.,P,I,P,.,P,I
559, 08/23/10,1,2,5,7,9,10,11,13,14,16,19,20,21,22,23,I,P,.,.,I,.,I,.,I,P,I,.,I,P,.,P,.,.,I,P,I,P,I,.,.
560, 08/26/10,1,2,4,9,10,12,14,17,18,19,20,21,23,24,25,I,P,.,P,.,.,.,.,I,P,.,P,.,P,.,.,I,P,I,P,I,.,I,P,I
561, 08/30/10,2,3,4,6,7,9,10,11,12,13,15,17,18,20,21,.,P,I,P,.,P,I,.,I,P,I,P,I,.,I,.,I,P,.,P,I,.,.,.,.
562, 09/02/10,1,2,3,5,7,8,13,14,16,18,19,20,21,22,24,I,P,I,.,I,.,I,P,.,.,.,.,I,P,.,P,.,P,I,P,I,P,.,P,.
563, 09/06/10,1,3,4,5,6,7,9,11,12,16,19,20,22,23,24,I,.,I,P,I,P,I,.,I,.,I,P,.,.,.,P,.,.,I,P,.,P,I,P,.
564, 09/09/10,1,2,3,4,7,9,12,14,15,17,19,20,21,23,24,I,P,I,P,.,.,I,.,I,.,.,P,.,P,I,.,I,.,I,P,I,.,I,P,.
565, 09/13/10,1,4,6,7,9,10,12,15,17,18,19,20,21,23,24,I,.,.,P,.,P,I,.,I,P,.,P,.,.,I,.,I,P,I,P,I,.,I,P,.
566, 09/16/10,1,3,4,5,7,9,10,11,14,15,16,17,19,20,21,I,.,I,P,I,.,I,.,I,P,I,.,.,P,I,P,I,.,I,P,I,.,.,.,.
567, 09/20/10,1,2,5,7,8,9,10,12,13,14,15,17,21,24,25,I,P,.,.,I,.,I,P,I,P,.,P,I,P,I,.,I,.,.,.,I,.,.,P,I
568, 09/23/10,1,2,4,5,6,7,8,9,13,15,16,17,18,20,21,I,P,.,P,I,P,I,P,I,.,.,.,I,.,I,P,I,P,.,P,I,.,.,.,.
569, 09/27/10,1,2,6,7,8,12,13,16,17,18,19,20,22,24,25,I,P,.,.,.,P,I,P,.,.,.,P,I,.,.,P,I,P,I,P,.,P,.,P,I
570, 09/30/10,1,2,3,4,5,10,12,14,15,18,19,20,21,22,23,I,P,I,P,I,.,.,.,.,P,.,P,.,P,I,.,.,P,I,P,I,P,I,.,.
571, 10/04/10,3,4,5,6,7,11,12,15,16,18,19,20,21,24,25,.,.,I,P,I,P,I,.,.,.,I,P,.,.,I,P,.,P,I,P,I,.,.,P,I
572, 10/07/10,2,5,6,8,9,10,13,14,15,16,17,19,21,22,24,.,P,.,.,I,P,.,P,I,P,.,.,I,P,I,P,I,.,I,.,I,P,.,P,.
573, 10/11/10,1,2,3,7,10,11,12,14,16,18,20,22,23,24,25,I,P,I,.,.,.,I,.,.,P,I,P,.,P,.,P,.,P,.,P,.,P,I,P,I
574, 10/14/10,1,5,6,11,12,13,14,16,18,19,20,21,22,23,25,I,.,.,.,I,P,.,.,.,.,I,P,I,P,.,P,.,P,I,P,I,P,I,.,I
575, 10/18/10,3,5,8,9,10,12,13,15,16,17,18,19,21,22,24,.,.,I,.,I,.,.,P,I,P,.,P,I,.,I,P,I,P,I,.,I,P,.,P,.
576, 10/21/10,6,8,9,10,11,12,13,15,16,17,18,19,21,23,25,.,.,.,.,.,P,.,P,I,P,I,P,I,.,I,P,I,P,I,.,I,.,I,.,I
577, 10/25/10,1,2,3,4,5,8,10,12,15,16,18,19,21,22,23,I,P,I,P,I,.,.,P,.,P,.,P,.,.,I,P,.,P,I,.,I,P,I,.,.
578, 10/28/10,1,4,6,7,8,10,12,13,14,15,16,19,21,22,23,I,.,.,P,.,P,I,P,.,P,.,P,I,P,I,P,.,.,I,.,I,P,I,.,.
579, 11/01/10,1,3,5,6,7,8,10,12,13,14,17,19,20,21,24,I,.,I,.,I,P,I,P,.,P,.,P,I,P,.,.,I,.,I,P,I,.,.,P,.
580, 11/04/10,1,4,6,7,8,9,10,12,13,14,16,17,21,24,25,I,.,.,P,.,P,I,P,I,P,.,P,I,P,.,P,I,.,.,.,I,.,.,P,I
581, 11/08/10,2,4,6,9,11,12,13,14,15,17,18,19,21,23,25,.,P,.,P,.,P,.,.,I,.,I,P,I,P,I,.,I,P,I,.,I,.,I,.,I
582, 11/11/10,3,7,8,9,10,11,12,13,15,17,18,19,21,23,25,.,.,I,.,.,.,I,P,I,P,I,P,I,.,I,.,I,P,I,.,I,.,I,.,I
583, 11/16/10,1,3,4,7,8,9,11,14,16,17,18,19,21,23,24,I,.,I,P,.,.,I,P,I,.,I,.,.,P,.,P,I,P,I,.,I,.,I,P,.
584, 11/18/10,2,3,5,6,7,8,10,11,14,15,19,20,21,22,23,.,P,I,.,I,P,I,P,.,P,I,.,.,P,I,.,.,.,I,P,I,P,I,.,.
585, 11/22/10,1,5,7,8,9,10,13,14,15,16,17,18,20,23,24,I,.,.,.,I,.,I,P,I,P,.,.,I,P,I,P,I,P,.,P,.,.,I,P,.
586, 11/25/10,2,3,4,6,7,8,11,12,16,17,18,19,22,24,25,.,P,I,P,.,P,I,P,.,.,I,P,.,.,.,P,I,P,I,.,.,P,.,P,I
587, 11/29/10,1,4,5,7,9,10,11,12,13,17,18,19,20,21,23,I,.,.,P,I,.,I,.,I,P,I,P,I,.,.,.,I,P,I,P,I,.,I,.,.
588, 12/02/10,1,4,5,7,11,12,13,14,17,18,19,20,23,24,25,I,.,.,P,I,.,I,.,.,.,I,P,I,P,.,.,I,P,I,P,.,.,I,P,I
589, 12/06/10,2,3,4,6,8,9,10,12,13,20,21,22,23,24,25,.,P,I,P,.,P,.,P,I,P,.,P,I,.,.,.,.,.,.,P,I,P,I,P,I
590, 12/09/10,1,3,4,6,9,10,11,13,14,15,16,18,19,20,21,I,.,I,P,.,P,.,.,I,P,I,.,I,P,I,P,.,P,I,P,I,.,.,.,.
591, 12/13/10,1,2,4,7,8,10,11,14,15,16,17,19,20,21,23,I,P,.,P,.,.,I,P,.,P,I,.,.,P,I,P,I,.,I,P,I,.,I,.,.
592, 12/16/10,1,3,5,6,8,9,10,14,15,16,17,18,19,20,22,I,.,I,.,I,P,.,P,I,P,.,.,.,P,I,P,I,P,I,P,.,P,.,.,.
593, 12/20/10,1,3,4,5,6,9,10,11,13,14,15,20,23,24,25,I,.,I,P,I,P,.,.,I,P,I,.,I,P,I,.,.,.,.,P,.,.,I,P,I
594, 12/23/10,2,3,6,7,9,10,11,13,14,15,16,18,20,23,25,.,P,I,.,.,P,I,.,I,P,I,.,I,P,I,P,.,P,.,P,.,.,I,.,I
595, 12/27/10,1,5,6,7,8,9,10,11,12,15,17,19,21,24,25,I,.,.,.,I,P,I,P,I,P,I,P,.,.,I,.,I,.,I,.,I,.,.,P,I
596, 12/30/10,2,3,7,8,9,10,11,12,17,18,19,20,22,23,25,.,P,I,.,.,.,I,P,I,P,I,P,.,.,.,.,I,P,I,P,.,P,I,.,I
597, 01/03/11,1,2,3,5,8,9,10,11,14,16,17,18,22,24,25,I,P,I,.,I,.,.,P,I,P,I,.,.,P,.,P,I,P,.,.,.,P,.,P,I
598, 01/06/11,1,3,4,5,7,11,12,14,15,18,19,20,21,22,25,I,.,I,P,I,.,I,.,.,.,I,P,.,P,I,.,.,P,I,P,I,P,.,.,I
599, 01/10/11,2,4,5,6,7,9,12,13,16,18,20,21,22,23,24,.,P,.,P,I,P,I,.,I,.,.,P,I,.,.,P,.,P,.,P,I,P,I,P,.
600, 01/13/11,1,3,5,6,8,9,10,11,16,17,18,19,22,23,25,I,.,I,.,I,P,.,P,I,P,I,.,.,.,.,P,I,P,I,.,.,P,I,.,I
601, 01/17/11,1,3,5,6,7,9,10,11,12,13,14,16,19,20,25,I,.,I,.,I,P,I,.,I,P,I,P,I,P,.,P,.,.,I,P,.,.,.,.,I
602, 01/20/11,1,2,5,6,7,8,9,10,11,12,13,18,22,23,25,I,P,.,.,I,P,I,P,I,P,I,P,I,.,.,.,.,P,.,.,.,P,I,.,I
603, 01/24/11,2,4,5,6,8,10,12,13,15,16,19,20,21,22,23,.,P,.,P,I,P,.,P,.,P,.,P,I,.,I,P,.,.,I,P,I,P,I,.,.
604, 01/27/11,1,2,6,7,9,12,13,14,15,18,19,20,22,24,25,I,P,.,.,.,P,I,.,I,.,.,P,I,P,I,.,.,P,I,P,.,P,.,P,I
605, 01/31/11,2,3,4,5,7,10,11,13,14,16,17,18,21,23,25,.,P,I,P,I,.,I,.,.,P,I,.,I,P,.,P,I,P,.,.,I,.,I,.,I
606, 02/03/11,2,3,6,7,8,10,12,14,15,16,18,22,23,24,25,.,P,I,.,.,P,I,P,.,P,.,P,.,P,I,P,.,P,.,.,.,P,I,P,I
607, 02/07/11,3,5,7,9,12,15,16,17,18,19,20,21,22,24,25,.,.,I,.,I,.,I,.,I,.,.,P,.,.,I,P,I,P,I,P,I,P,.,P,I
